population_center:Akishima:108121:108121:35.68:139.38:1:comment ignored by AZ_PROJ
population_center:Akita:310219:310219:39.73:140.08:1:comment ignored by AZ_PROJ
population_center:Akmola:287000:292000:51.17:71.47:1:comment ignored by AZ_PROJ
population_center:Akola:328034:328034:20.67:77.08:1:comment ignored by AZ_PROJ
population_center:Akron:221886:221886:41.07:-81.52:1:comment ignored by AZ_PROJ
population_center:Aksu:243448:243448:41.15:80.25:1:comment ignored by AZ_PROJ
population_center:Aktau:174000:190000:50.27:73.05:1:comment ignored by AZ_PROJ
population_center:Aktjubinsk:264000:266000:50.28:57.17:1:comment ignored by AZ_PROJ
population_center:Al-Ain:101663:101663:24.18:55.75:1:comment ignored by AZ_PROJ
population_center:Al-Kamishli:113000:113000:37.03:41.23:1:comment ignored by AZ_PROJ
population_center:Al-Rakka:138000:138000:35.93:39.02:1:comment ignored by AZ_PROJ
population_center:Alabaster::14732:33.226547:-86.824620:1:AL 00820 city
population_center:Alachua::4529:29.779044:-82.480014:1:FL 00375 city
population_center:Alagoinhas:116894:116894:-12.15:-38.35:1:comment ignored by AZ_PROJ
population_center:Alajuela:170080:170080:10.17:-84.22:1:comment ignored by AZ_PROJ
population_center:Alameda::76459:37.752767:-122.275886:1:CA 00562 city
population_center:Alamo Heights::6502:29.482650:-98.466974:1:TX 01600 city
population_center:Alamo::12277:37.857067:-121.998635:1:CA 00618 CDP
population_center:Alamo::8210:26.188600:-98.118520:1:TX 01576 city
population_center:Alamogordo::27596:32.884659:-105.957564:1:NM 01780 city
population_center:Alamosa::7579:37.468831:-105.873109:1:CO 01090 city
population_center:Albacete:132448:132448:39.00:-1.87:1:comment ignored by AZ_PROJ
population_center:Albany:104828:875240:42.67:-73.82:1:comment ignored by AZ_PROJ
population_center:Albany::16327:37.890817:-122.327153:1:CA 00674 city
population_center:Albany::29462:44.617017:-123.091263:1:OR 01000 city
population_center:Albany::78122:31.577800:-84.175624:1:GA 01052 city
population_center:Albemarle::14939:35.363359:-80.192167:1:NC 00680 city
population_center:Albert Lea::18310:43.655050:-93.366569:1:MN 00694 city
population_center:Albertson::5166:40.771183:-73.649253:1:NY 01011 CDP
population_center:Albertville::14507:34.262453:-86.209414:1:AL 00988 city
population_center:Albion::10066:42.246359:-84.756871:1:MI 00980 city
population_center:Albion::5863:43.245884:-78.189347:1:NY 01033 village
population_center:Alborg::159056:57.05:9.93:1:comment ignored by AZ_PROJ
population_center:Albuquerque:411994:645533:35.08:-106.63:1:comment ignored by AZ_PROJ
population_center:Alcala de Henares:159355:159355:40.47:-3.37:1:comment ignored by AZ_PROJ
population_center:Alchevsk:128600:128600:48.50:38.78:1:comment ignored by AZ_PROJ
population_center:Alcoa::6400:35.792955:-83.979232:1:TN 00540 city
population_center:Alcorcon:139662:139662:40.35:-3.83:1:comment ignored by AZ_PROJ
population_center:Aldan::4549:39.922861:-75.288801:1:PA 00676 borough
population_center:Alderwood Manor-Bothell North::22945:47.799591:-122.242109:1:WA 01178 CDP
population_center:Aldine::11133:29.913584:-95.375987:1:TX 01696 CDP
population_center:Aleppo:1542000:1542000:36.23:37.17:1:comment ignored by AZ_PROJ
population_center:Alexander City::14917:32.927015:-85.934009:1:AL 01132 city
population_center:Alexandra:124586:124586:-26.12:28.10:1:comment ignored by AZ_PROJ
population_center:Alexandria:112879:112879:38.82:-77.10:1:comment ignored by AZ_PROJ
population_center:Alexandria:3380000:3380000:31.22:29.92:1:comment ignored by AZ_PROJ
population_center:Alexandria::49188:31.291950:-92.463306:1:LA 00975 city
population_center:Alexandria::5592:38.960538:-84.384225:1:KY 00802 city
population_center:Alexandria::5709:40.258178:-85.676177:1:IN 00910 city
population_center:Alexandria::7838:45.874047:-95.375140:1:MN 00928 city
population_center:Alexandriya:106200:106200:48.67:33.12:1:comment ignored by AZ_PROJ
population_center:Alfred::4559:42.254101:-77.789789:1:NY 01198 village
population_center:Algeciras:101256:101256:36.13:-5.45:1:comment ignored by AZ_PROJ
population_center:Algona::6015:43.073920:-94.230743:1:IA 01135 city
population_center:Algonac::4551:42.622103:-82.534640:1:MI 01180 city
population_center:Algonquin::11663:42.164233:-88.300464:1:IL 00685 village
population_center:Alhambra::82106:34.084000:-118.134674:1:CA 00884 city
population_center:Aliamanu::8835:21.364854:-157.914388:1:HI 01925 CDP
population_center:Alicante:267421:267421:38.35:-0.48:1:comment ignored by AZ_PROJ
population_center:Alice::19788:27.755238:-98.065489:1:TX 01852 city
population_center:Aligarh:480520:480520:25.92:76.25:1:comment ignored by AZ_PROJ
population_center:Alipurduar::102815:26.45:89.52:1:comment ignored by AZ_PROJ
population_center:Aliquippa::13374:40.617400:-80.255042:1:PA 00820 city
population_center:Aliso Viejo::7612:33.567541:-117.725305:1:CA 00947 CDP
population_center:Allahabad:792858:844546:25.42:81.97:1:comment ignored by AZ_PROJ
population_center:Allappuzha:174666:264969:9.50:76.37:1:comment ignored by AZ_PROJ
population_center:Allegan::4547:42.528326:-85.845492:1:MI 01260 city
population_center:Allen Park::31092:42.259600:-83.210436:1:MI 01380 city
population_center:Allen::18309:33.109683:-96.669479:1:TX 01924 city
population_center:Allendale::4410:33.008088:-81.309739:1:SC 00955 town
population_center:Allendale::5900:41.033186:-74.132829:1:NJ 00700 borough
population_center:Allendale::6950:42.985740:-85.951750:1:MI 01340 CDP
population_center:Allentown:105339:611765:40.60:-75.50:1:comment ignored by AZ_PROJ
population_center:Allessandria::90475:44.92:8.62:1:comment ignored by AZ_PROJ
population_center:Alliance::23376:40.911100:-81.117149:1:OH 01420 city
population_center:Alliance::9765:42.100372:-102.873929:1:NE 00905 city
population_center:Allouez::14431:44.472250:-88.026046:1:WI 01175 village
population_center:Alma::9034:43.379406:-84.654849:1:MI 01540 city
population_center:Almalyk:116000:116000:40.83:69.67:1:comment ignored by AZ_PROJ
population_center:Almere:101493:101493:52.37:5.15:1:comment ignored by AZ_PROJ
population_center:Almeria:157540:157540:36.83:-2.43:1:comment ignored by AZ_PROJ
population_center:Almetievsk:138902:147500:54.83:52.37:1:comment ignored by AZ_PROJ
population_center:Aloha::34284:45.492056:-122.871765:1:OR 01650 CDP
population_center:Alondra Park::12215:33.889550:-118.329974:1:CA 01150 CDP
population_center:Alpena::11354:45.072780:-83.437549:1:MI 01740 city
population_center:Alpharetta::13002:34.068883:-84.271995:1:GA 01696 city
population_center:Alpine::5637:30.363206:-103.664953:1:TX 02104 city
population_center:Alpine::9695:32.842967:-116.761138:1:CA 01192 CDP
population_center:Alsip::18227:41.670350:-87.735775:1:IL 01010 village
population_center:Alta Sierra::5709:39.122861:-121.052610:1:CA 01360 CDP
population_center:Altadena::42658:34.192250:-118.134716:1:CA 01290 CDP
population_center:Altamira:120441:120441:-3.22:-52.25:1:comment ignored by AZ_PROJ
population_center:Altamont::18591:42.198176:-121.719721:1:OR 01850 CDP
population_center:Altamonte Springs::34879:28.662080:-81.395249:1:FL 00950 city
population_center:Altay:128626:128626:47.87:88.12:1:comment ignored by AZ_PROJ
population_center:Alton::32905:38.903967:-90.154017:1:IL 01114 city
population_center:Altoona::51881:40.507850:-78.401285:1:PA 02184 city
population_center:Altoona::5889:44.805050:-91.441999:1:WI 01550 city
population_center:Altoona::7191:41.650875:-93.476290:1:IA 01630 city
population_center:Altus::21910:34.649190:-99.312970:1:OK 01700 city
population_center:Alva::5495:36.801924:-98.667226:1:OK 01800 city
population_center:Alvin::19220:29.432076:-95.246020:1:TX 02272 city
population_center:Alvorada:142046:142046:-20.72:-42.15:1:comment ignored by AZ_PROJ
population_center:Alwar:205086:210146:27.53:76.58:1:comment ignored by AZ_PROJ
population_center:Amadora:181774:181774:38.75:-9.23:1:comment ignored by AZ_PROJ
population_center:Amagasaki:493158:493158:34.70:135.38:1:comment ignored by AZ_PROJ
population_center:Amara:208797:208797:31.85:47.17:1:comment ignored by AZ_PROJ
population_center:Amarillo:165036:197039:35.23:-101.83:1:comment ignored by AZ_PROJ
population_center:Ambala:119338:139889:30.32:76.82:1:comment ignored by AZ_PROJ
population_center:Ambato:124166:124166:-1.30:-78.65:1:comment ignored by AZ_PROJ
population_center:Amber Valley:114451:114451:53.05:-1.40:1:comment ignored by AZ_PROJ
population_center:Ambler::6609:40.156050:-75.221949:1:PA 02264 borough
population_center:Ambon:313100:313100:-3.64:128.17:1:comment ignored by AZ_PROJ
population_center:Ambridge::8133:40.593100:-80.225418:1:PA 02288 borough
population_center:American Canyon::7706:38.173200:-122.261173:1:CA 01640 CDP
population_center:American Fork::15696:40.384250:-111.793873:1:UT 01310 city
population_center:Americana:153840:153840:-22.73:-47.32:1:comment ignored by AZ_PROJ
population_center:Americus::16512:32.072105:-84.226943:1:GA 02116 city
population_center:Amersfoort:111253:111253:52.15:5.38:1:comment ignored by AZ_PROJ
population_center:Ames::47198:42.023350:-93.625622:1:IA 01855 city
population_center:Amesbury::12109:42.856371:-70.928545:1:MA 01220 CDP
population_center:Amherst::10332:41.400050:-82.230731:1:OH 01798 city
population_center:Amherst::17824:42.375121:-72.519989:1:MA 01290 CDP
population_center:Amiens:131880:156140:49.90:2.30:1:comment ignored by AZ_PROJ
population_center:Amite City::4236:30.733392:-90.509992:1:LA 01885 town
population_center:Amityville::9286:40.669850:-73.416115:1:NY 02044 village
population_center:Ammon::5002:43.479650:-111.968295:1:ID 01990 city
population_center:Amol:154796:154796:36.43:52.40:1:comment ignored by AZ_PROJ
population_center:Amory::7093:33.987883:-88.482896:1:MS 01260 city
population_center:Amravati:421576:421576:20.92:77.75:1:comment ignored by AZ_PROJ
population_center:Amritsar:708835:708835:31.58:74.93:1:comment ignored by AZ_PROJ
population_center:Amroha:137061:137061:28.90:78.48:1:comment ignored by AZ_PROJ
population_center:Amsterdam::20714:42.941772:-74.190854:1:NY 02066 city
population_center:Anasco::5826:18.288466:-67.141345:1:PR 02680 CDP
population_center:Anacortes::11451:48.492392:-122.629404:1:WA 01990 city
population_center:Anadarko::6586:35.065974:-98.244101:1:OK 02050 city
population_center:Anaheim:282133:282133:33.83:-117.93:1:comment ignored by AZ_PROJ
population_center:Anamosa::5100:42.108951:-91.281306:1:IA 01990 city
population_center:Anand:110266:174480:22.59:73.02:1:comment ignored by AZ_PROJ
population_center:Anantapur:174924:174924:14.70:77.08:1:comment ignored by AZ_PROJ
population_center:Anapolis:239378:239378:-16.32:-48.97:1:comment ignored by AZ_PROJ
population_center:Anchorage:253649:253649:61.16:-150.00:1:comment ignored by AZ_PROJ
population_center:Ancona::101179:43.58:13.48:1:comment ignored by AZ_PROJ
population_center:Anda:452849:452849:46.40:125.32:1:comment ignored by AZ_PROJ
population_center:Andalusia::9269:31.307638:-86.481440:1:AL 01708 city
population_center:Andersen AFB::5531:13.562699:144.927082:1:GU 07900 CDP
population_center:Anderson Mill::9468:30.454800:-97.805457:1:TX 03197 CDP
population_center:Anderson::26184:34.518567:-82.645779:1:SC 01360 city
population_center:Anderson::59459:40.092900:-85.688049:1:IN 01468 city
population_center:Anderson::8299:40.449918:-122.294197:1:CA 02042 city
population_center:Andizhan:297000:297000:40.84:72.33:1:comment ignored by AZ_PROJ
population_center:Andong:116958:116958:36.62:128.73:1:comment ignored by AZ_PROJ
population_center:Andover::15216:45.257533:-93.331116:1:MN 01486 city
population_center:Andover::4047:37.691150:-97.139322:1:KS 01800 city
population_center:Andover::6251:25.967969:-80.212942:1:FL 01315 CDP
population_center:Andover::8242:42.655250:-71.143145:1:MA 01430 CDP
population_center:Andrews AFB::10228:38.803376:-76.871814:1:MD 01450 CDP
population_center:Andrews::10678:32.321674:-102.549526:1:TX 03216 city
population_center:Angarsk:267154:272100:52.52:103.92:1:comment ignored by AZ_PROJ
population_center:Angeles:276545:276545:15.15:120.55:1:comment ignored by AZ_PROJ
population_center:Angers:141354:208222:47.48:-0.53:1:comment ignored by AZ_PROJ
population_center:Angleton::17140:29.166915:-95.427630:1:TX 03264 city
population_center:Angola::5824:41.642948:-85.000117:1:IN 01666 city
population_center:Angren:133000:133000:41.17:70.17:1:comment ignored by AZ_PROJ
population_center:Anjo:148988:148988:34.93:137.08:1:comment ignored by AZ_PROJ
population_center:Ankang:859165:859165:32.68:109.02:1:comment ignored by AZ_PROJ
population_center:Ankeny::18482:41.724775:-93.605324:1:IA 02305 city
population_center:Anlu:557742:557742:31.27:113.67:1:comment ignored by AZ_PROJ
population_center:Ann Arbor:108817:108817:42.30:-83.72:1:comment ignored by AZ_PROJ
population_center:Anna's Retreat::9084:18.342079:-64.887906:1:VI 05500 CDP
population_center:Anna::4805:37.459972:-89.241147:1:IL 01543 city
population_center:Annaba:239975:246049:36.92:7.76:1:comment ignored by AZ_PROJ
population_center:Annandale::50975:38.833176:-77.212052:1:VA 01912 CDP
population_center:Annapolis::33187:38.971650:-76.503033:1:MD 01600 city
population_center:Anniston::26623:33.662650:-85.813937:1:AL 01852 city
population_center:Annville::4294:40.332501:-76.506550:1:PA 02608 CDP
population_center:Anoka::17192:45.210400:-93.390070:1:MN 01720 city
population_center:Anqing:464112:464112:30.50:117.05:1:comment ignored by AZ_PROJ
population_center:Ansan:252418:252418:37.35:126.87:1:comment ignored by AZ_PROJ
population_center:Anshan:2478650:2478650:41.12:122.95:1:comment ignored by AZ_PROJ
population_center:Anshun:657856:657856:26.25:105.93:1:comment ignored by AZ_PROJ
population_center:Ansonia::18403:41.343390:-73.069041:1:CT 01150 city
population_center:Antakya:137200:137200:36.23:36.12:1:comment ignored by AZ_PROJ
population_center:Antalya:497200:789600:36.89:30.70:1:comment ignored by AZ_PROJ
population_center:Anthony::5160:32.005419:-106.595633:1:NM 03820 CDP
population_center:Antigo::8276:45.144098:-89.155080:1:WI 02250 city
population_center:Antioch::6105:42.474731:-88.079536:1:IL 01595 village
population_center:Antioch::62195:37.988733:-121.798891:1:CA 02252 city
population_center:Antofagasta:236730:236730:-23.67:-70.38:1:comment ignored by AZ_PROJ
population_center:Antwerpen:470349:668125:51.22:4.42:1:comment ignored by AZ_PROJ
population_center:Anyang:481291:481291:37.38:126.92:1:comment ignored by AZ_PROJ
population_center:Anyang:616803:616803:36.08:114.35:1:comment ignored by AZ_PROJ
population_center:Anzhero-Sudzhensk:100700:106850:56.17:86.02:1:comment ignored by AZ_PROJ
population_center:Aomori:289920:289920:40.83:140.72:1:comment ignored by AZ_PROJ
population_center:Apache Junction::18100:33.405000:-111.546999:1:AZ 02830 city
population_center:Aparecida de Goiania:178483:178483:-16.67:-49.27:1:comment ignored by AZ_PROJ
population_center:Apeldoorn:149659:149659:52.22:5.95:1:comment ignored by AZ_PROJ
population_center:Apex::4968:35.725791:-78.845034:1:NC 01520 town
population_center:Apollo Beach::6025:27.772859:-82.407895:1:FL 01675 CDP
population_center:Apopa:100763:100763:13.80:-89.18:1:comment ignored by AZ_PROJ
population_center:Apopka::13512:28.686750:-81.513276:1:FL 01700 city
population_center:Apple Valley::34598:44.749150:-93.197454:1:MN 01900 city
population_center:Apple Valley::46079:34.529346:-117.214164:1:CA 02364 town
population_center:Appleton::65695:44.266333:-88.396278:1:WI 02375 city
population_center:Applewood::11069:39.747242:-105.162296:1:CO 02575 CDP
population_center:Apra Harbor::7303:13.426601:144.647249:1:GU 09850 CDP
population_center:Aptos::9061:36.991873:-121.899608:1:CA 02378 CDP
population_center:Aquia Harbour::6308:38.458898:-77.379886:1:VA 02112 CDP
population_center:Arab::6321:34.329635:-86.500127:1:AL 02116 city
population_center:Arabi::8787:29.954984:-89.998512:1:LA 02550 CDP
population_center:Aracaju:402341:402341:-10.90:-37.12:1:comment ignored by AZ_PROJ
population_center:Aracatuba:159557:159557:-21.20:-50.40:1:comment ignored by AZ_PROJ
population_center:Arad:187876:187876:46.17:21.32:1:comment ignored by AZ_PROJ
population_center:Araguaina:103315:103315:-7.20:-48.20:1:comment ignored by AZ_PROJ
population_center:Arak:378597:378597:34.08:49.70:1:comment ignored by AZ_PROJ
population_center:Aransas Pass::7180:27.888140:-97.108667:1:TX 03600 city
population_center:Arapiraca:164921:164921:-9.75:-36.67:1:comment ignored by AZ_PROJ
population_center:Araraquara:166731:166731:-21.75:-48.13:1:comment ignored by AZ_PROJ
population_center:Arbutus::19750:39.242600:-76.692294:1:MD 01975 CDP
population_center:Arcadia::48290:34.132167:-118.035692:1:CA 02462 city
population_center:Arcadia::6488:27.219614:-81.859672:1:FL 01750 city
population_center:Arcata::15197:40.867849:-124.080892:1:CA 02476 city
population_center:Archbald::6291:41.507183:-75.542220:1:PA 02832 borough
population_center:Archdale::6913:35.903808:-79.966315:1:NC 01720 city
population_center:Arcot::114760:12.94:79.37:1:comment ignored by AZ_PROJ
population_center:Ardabil:329869:329869:38.25:48.30:1:comment ignored by AZ_PROJ
population_center:Arden Hills::9199:45.071442:-93.165405:1:MN 02026 city
population_center:Arden-Arcade::92040:38.601098:-121.376691:1:CA 02553 CDP
population_center:Ardmore::12646:40.002850:-75.294795:1:PA 02896 CDP
population_center:Ardmore::23079:34.190700:-97.119667:1:OK 02600 city
population_center:Ardsley::4272:41.014600:-73.841236:1:NY 02506 village
population_center:Arecibo::163300:18.44:-66.73:1:comment ignored by AZ_PROJ
population_center:Arequipa:624500:624500:-16.42:-71.53:1:comment ignored by AZ_PROJ
population_center:Arhus::277477:56.17:10.22:1:comment ignored by AZ_PROJ
population_center:Arica:173336:173336:-18.50:-70.29:1:comment ignored by AZ_PROJ
population_center:Arkadelphia::10014:34.123759:-93.070631:1:AR 01870 city
population_center:Arkansas City::12762:37.068820:-97.040642:1:KS 02300 city
population_center:Arkhangelsk:376178:383850:64.67:41.00:1:comment ignored by AZ_PROJ
population_center:Arlington Heights::4768:41.004392:-75.213083:1:PA 03008 CDP
population_center:Arlington Heights::75460:42.094950:-87.982024:1:IL 02154 village
population_center:Arlington:174603:174603:38.90:-77.10:1:Va
population_center:Arlington:286922:286922:32.73:-97.08:1:Tx
population_center:Arlington::11948:41.695650:-73.884934:1:NY 02616 CDP
population_center:Arlington::4037:48.175782:-122.138322:1:WA 02585 city
population_center:Arlington::44630:42.418600:-71.164350:1:MA 01640 CDP
population_center:Armavir:161799:178600:45.00:41.13:1:comment ignored by AZ_PROJ
population_center:Armenia::192409:4.53:-75.67:1:comment ignored by AZ_PROJ
population_center:Arnhem:134053:312912:52.00:5.88:1:comment ignored by AZ_PROJ
population_center:Arnold::18828:38.428433:-90.369299:1:MO 01972 city
population_center:Arnold::20261:39.042729:-76.499428:1:MD 02275 CDP
population_center:Arnold::6113:40.578950:-79.764876:1:PA 03088 city
population_center:Arrah:157082:157082:25.57:84.67:1:comment ignored by AZ_PROJ
